Ledger Type,Cost Center Type,Fund ID,Fund Name,Department ID,Department Name,Division ID,Division Name,Object,Object Description,Revenue Category Code,Category code description,Fiscal Year,July,August,September,October,November,December,January,February,March,April,May,June
B1,IS,01,General Fund,620,HOUSING & ECONOMIC DEVELOPMENT,264,HOUSING,511730,WORKERS' COMP INSURANCE,816,Salaries and Wages,2013,8595,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,620,HOUSING & ECONOMIC DEVELOPMENT,264,HOUSING,522540,ADVERTISING,816, Supplies and Expenses,2013,1000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,620,HOUSING & ECONOMIC DEVELOPMENT,264,HOUSING,533020,GENERAL LIABILITY / AUTO,816, Supplies and Expenses,2013,7718,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,620,HOUSING & ECONOMIC DEVELOPMENT,264,HOUSING,555110,LEGAL EXPENSE,816, Supplies and Expenses,2013,10000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,210,PLANNING & COMM. DEVELOPMENT,416,TRANS ENGINEERING & MGMT,522820,CONFERENCES/MEETINGS/TRAVEL,816, Supplies and Expenses,2013,2600,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,210,PLANNING & COMM. DEVELOPMENT,266,CITY PLANNING/DEVELOPMENT REV.,544120,PERIODICALS,816, Supplies and Expenses,2013,399,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,210,PLANNING & COMM. DEVELOPMENT,266,CITY PLANNING/DEVELOPMENT REV.,555060,PROFESSIONAL SERVICES,816, Supplies and Expenses,2013,121233,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,560,CULTURAL AFFAIRS,569110,CA HERITAGE SQUARE MUSEUM,810, Supplies and Expenses,2013,19500,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,560,CULTURAL AFFAIRS,569130,SM HISTORICAL SOCIETY,810, Supplies and Expenses,2013,6100,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,560,CULTURAL AFFAIRS,569200,SM PLAYHOUSE,810, Supplies and Expenses,2013,19500,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,210,PLANNING & COMM. DEVELOPMENT,265,PCD - ADMINISTRATION,522320,METERED POSTAGE,816, Supplies and Expenses,2013,45000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,210,PLANNING & COMM. DEVELOPMENT,265,PCD - ADMINISTRATION,555060,PROFESSIONAL SERVICES,816, Supplies and Expenses,2013,30000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,31,Wastewater Fund,500,PUBLIC WORKS,661,WASTE WATER,400890,CITY OF LA  - SEWER REPAIR,650,Charges for Service,2013,-388402,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,110,CITY MANAGER,202,CITY MANAGER - ADMINISTRATION,511500,TEMPORARY EMPLOYEES,804,Salaries and Wages,2013,10202,0,0,0,0,0,0,102,0,0,0,0
B1,IS,01,General Fund,100,CITY COUNCIL,201,CITY COUNCIL,533590,CONF / MTGS / TRAVEL-GD,804, Supplies and Expenses,2013,6966,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,130,FINANCE,221,ADMINISTRATION,522620,RENT,804, Supplies and Expenses,2013,142830,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,130,FINANCE,221,ADMINISTRATION,533020,GENERAL LIABILITY / AUTO,804, Supplies and Expenses,2013,108278,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,130,FINANCE,224,BUSINESS & REVENUE OPERATIONS,511490,OVERTIME,804,Salaries and Wages,2013,20123,0,0,0,0,0,0,201,0,0,0,0
B1,IS,01,General Fund,130,FINANCE,224,BUSINESS & REVENUE OPERATIONS,511500,TEMPORARY EMPLOYEES,804,Salaries and Wages,2013,119567,0,0,0,0,0,0,1196,0,0,0,0
B1,IS,01,General Fund,130,FINANCE,224,BUSINESS & REVENUE OPERATIONS,522310,OFFICE SUPPLIES / EXPENSE,804, Supplies and Expenses,2013,28000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,130,FINANCE,224,BUSINESS & REVENUE OPERATIONS,522900,MEMBERSHIPS AND DUES,804, Supplies and Expenses,2013,1000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,130,FINANCE,224,BUSINESS & REVENUE OPERATIONS,544040,BOOKS / PAMPHLETS,804, Supplies and Expenses,2013,100,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,130,FINANCE,224,BUSINESS & REVENUE OPERATIONS,555060,PROFESSIONAL SERVICES,804, Supplies and Expenses,2013,125000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,304,ADMINISTRATIVE SERVICES DIV,511920,UNIFORM / TOOL ALLOWANCE,806,Salaries and Wages,2013,38160,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,304,ADMINISTRATIVE SERVICES DIV,522620,RENT,806, Supplies and Expenses,2013,58000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,304,ADMINISTRATIVE SERVICES DIV,533020,GENERAL LIABILITY / AUTO,806, Supplies and Expenses,2013,577219,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,130,FINANCE,222,FINANCIAL OPERATIONS,544110,PRINTED FORMS,804, Supplies and Expenses,2013,6000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,210,PLANNING & COMM. DEVELOPMENT,416,TRANS ENGINEERING & MGMT,522900,MEMBERSHIPS AND DUES,816, Supplies and Expenses,2013,2000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,501,ADMINISTRATION & PLANNING SVCS,522310,OFFICE SUPPLIES / EXPENSES,810, Supplies and Expenses,2013,13500,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,501,ADMINISTRATION & PLANNING SVCS,533020,GENERAL LIABILITY / AUTO,810, Supplies and Expenses,2013,15283,0,0,0,0,0,0,0,0,0,0,0
B1,IS,11,Beach Recreation Fund,400,COMMUNITY & CULTURAL SERVICES,522,BEACH ADMINISTRATION,522110,UTIL - LIGHT / POWER,810, Supplies and Expenses,2013,18429,0,0,0,0,0,0,0,0,0,0,0
B1,IS,11,Beach Recreation Fund,400,COMMUNITY & CULTURAL SERVICES,522,BEACH ADMINISTRATION,533230,SECURITY SYSTEMS,810, Supplies and Expenses,2013,1059,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,210,PLANNING & COMM. DEVELOPMENT,321,BUILDING AND SAFETY,511490,OVERTIME,816,Salaries and Wages,2013,63743,0,0,0,0,0,0,637,0,0,0,0
B1,IS,01,General Fund,210,PLANNING & COMM. DEVELOPMENT,321,BUILDING AND SAFETY,522210,UTILITIES - TELEPHONE,816, Supplies and Expenses,2013,16074,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,560,CULTURAL AFFAIRS,522310,OFFICE SUPPLIES / EXPENSES,810, Supplies and Expenses,2013,510,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,560,CULTURAL AFFAIRS,522900,MEMBERSHIPS AND DUES,810, Supplies and Expenses,2013,900,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,210,PLANNING & COMM. DEVELOPMENT,266,CITY PLANNING/DEVELOPMENT REV.,522500,BOARDS AND COMMISSIONS,816, Supplies and Expenses,2013,6273,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,210,PLANNING & COMM. DEVELOPMENT,266,CITY PLANNING/DEVELOPMENT REV.,544110,PRINTED FORMS,816, Supplies and Expenses,2013,27120,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,560,CULTURAL AFFAIRS,569140,VIRGINIA AVENUE PROJECT,810, Supplies and Expenses,2013,28000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,210,PLANNING & COMM. DEVELOPMENT,265,PCD - ADMINISTRATION,522820,CONFERENCES/MEETINGS/TRAVEL,816, Supplies and Expenses,2013,7850,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,100,CITY COUNCIL,201,CITY COUNCIL,522320,METERED POSTAGE,804, Supplies and Expenses,2013,100,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,100,CITY COUNCIL,201,CITY COUNCIL,511040,COUNCIL/BOARD ALLOWANCE,804,Salaries and Wages,2013,104977,0,0,0,0,0,0,1050,0,0,0,0
B1,IS,01,General Fund,100,CITY COUNCIL,201,CITY COUNCIL,533500,CONF / MTGS / TRAVEL-RH,804, Supplies and Expenses,2013,6965,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,130,FINANCE,222,FINANCIAL OPERATIONS,522310,OFFICE SUPPLIES / EXPENSE,804, Supplies and Expenses,2013,17900,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,130,FINANCE,222,FINANCIAL OPERATIONS,544040,BOOKS / PAMPHLETS,804, Supplies and Expenses,2013,1000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,130,FINANCE,224,BUSINESS & REVENUE OPERATIONS,511000,PERMANENT EMPLOYEES,804,Salaries and Wages,2013,1484295,0,0,25752,0,0,0,15100,0,-25117,0,0
B1,IS,01,General Fund,130,FINANCE,224,BUSINESS & REVENUE OPERATIONS,522320,METERED POSTAGE,804, Supplies and Expenses,2013,35000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,130,FINANCE,224,BUSINESS & REVENUE OPERATIONS,533120,SPECIAL EQUIP MAINT,804, Supplies and Expenses,2013,10000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,130,FINANCE,224,BUSINESS & REVENUE OPERATIONS,533230,SECURITY SYSTEMS,804, Supplies and Expenses,2013,4413,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,210,PLANNING & COMM. DEVELOPMENT,265,PCD - ADMINISTRATION,544040,BOOKS / PAMPHLETS,816, Supplies and Expenses,2013,780,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,130,FINANCE,221,ADMINISTRATION,511000,PERMANENT EMPLOYEES,804,Salaries and Wages,2013,1440065,0,0,-16224,0,0,0,14238,0,0,0,0
B1,IS,01,General Fund,130,FINANCE,221,ADMINISTRATION,511490,OVERTIME,804,Salaries and Wages,2013,4123,0,0,0,0,0,0,41,0,0,0,0
B1,IS,01,General Fund,130,FINANCE,221,ADMINISTRATION,522820,CONFERENCES/MEETINGS/TRAVEL,804, Supplies and Expenses,2013,10000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,130,FINANCE,224,BUSINESS & REVENUE OPERATIONS,522820,CONFERENCES/MEETINGS/TRAVEL,804, Supplies and Expenses,2013,2600,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,304,ADMINISTRATIVE SERVICES DIV,511500,TEMPORARY EMPLOYEES,806,Salaries and Wages,2013,64542,0,0,0,0,0,0,645,0,0,0,0
B1,IS,01,General Fund,300,POLICE,304,ADMINISTRATIVE SERVICES DIV,522130,UTILITIES - WATER,806, Supplies and Expenses,2013,5100,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,304,ADMINISTRATIVE SERVICES DIV,522610,EQUIPMENT RENTAL,806, Supplies and Expenses,2013,110000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,304,ADMINISTRATIVE SERVICES DIV,522900,MEMBERSHIPS AND DUES,806, Supplies and Expenses,2013,5000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,304,ADMINISTRATIVE SERVICES DIV,544020,AMMO/PROTECTIVE CLOTHING-SWORN,806, Supplies and Expenses,2013,200000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,304,ADMINISTRATIVE SERVICES DIV,544040,BOOKS / PAMPHLETS,806, Supplies and Expenses,2013,2943,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,304,ADMINISTRATIVE SERVICES DIV,544090,MEDICAL/FIRST AID SUPPLIES,806, Supplies and Expenses,2013,3060,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,304,ADMINISTRATIVE SERVICES DIV,555250,MEDICAL SERVICES,806, Supplies and Expenses,2013,100000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,305,OPERATIONS DIVISION,522820,CONFERENCES/MEETINGS/TRAVEL,806, Supplies and Expenses,2013,300,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,306,SPECIAL ENFORCEMENT DIV,511920,UNIFORM / TOOL ALLOWANCE,806,Salaries and Wages,2013,82440,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,306,SPECIAL ENFORCEMENT DIV,522900,MEMBERSHIPS AND DUES,806, Supplies and Expenses,2013,1000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,307,CRIMINAL INVESTIGATION DIV,511920,UNIFORM / TOOL ALLOWANCE,806,Salaries and Wages,2013,40920,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,307,CRIMINAL INVESTIGATION DIV,533120,SPECIAL EQUIP MAINT,806, Supplies and Expenses,2013,2040,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,307,CRIMINAL INVESTIGATION DIV,544010,SPECIAL DEPARTMENT SUPPLIES,806, Supplies and Expenses,2013,16000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,302,ANIMAL CONTROL UNIT,511920,UNIFORM / TOOL ALLOWANCE,806,Salaries and Wages,2013,6300,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,302,ANIMAL CONTROL UNIT,555250,MEDICAL SERVICES,806, Supplies and Expenses,2013,21664,0,0,0,0,0,0,0,0,0,0,0
B1,IS,30,Pier Fund,300,POLICE,623,HARBOR UNIT,511920,UNIFORM / TOOL ALLOWANCE,,Salaries and Wages,2013,3600,0,0,0,0,0,0,0,0,0,0,0
B1,IS,30,Pier Fund,300,POLICE,623,HARBOR UNIT,522900,MEMBERSHIPS AND DUES,820, Supplies and Expenses,2013,550,0,0,0,0,0,0,0,0,0,0,0
B1,IS,30,Pier Fund,300,POLICE,623,HARBOR UNIT,533220,BLDG / STRUCTURE MAINTENANCE,, Supplies and Expenses,2013,9058,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,310,FIRE,312,FIRE - ADMINISTRATION,511920,UNIFORM / TOOL ALLOWANCE,806,Salaries and Wages,2013,15420,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,310,FIRE,312,FIRE - ADMINISTRATION,555010,CONTRACTUAL SERVICES,806, Supplies and Expenses,2013,39372,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,310,FIRE,313,FIRE SUPPRESSION AND RESCUE,588050,FIRE SUPPRESSION EQUIPMENT,806, Supplies and Expenses,2013,38760,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,310,FIRE,313,FIRE SUPPRESSION AND RESCUE,588200,BLDG RENOVATION / MAINTENANCE,806, Supplies and Expenses,2013,26520,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,310,FIRE,314,FIRE PREVENTION,544010,SPECIAL DEPARTMENT SUPPLIES,806, Supplies and Expenses,2013,7064,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,310,FIRE,314,FIRE PREVENTION,522900,MEMBERSHIPS AND DUES,806, Supplies and Expenses,2013,1632,0,0,0,0,0,0,0,0,0,0,0
B1,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,654,TRANSIT OPERATIONS,511979,MEDICAL EXAMS,,Salaries and Wages,2013,10000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,654,TRANSIT OPERATIONS,522044,PREMIUMS FOR PL & PD-SRV REV,, Supplies and Expenses,2013,10000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,654,TRANSIT OPERATIONS,522625,OTHER OPERATING RENTS,, Supplies and Expenses,2013,1752,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,310,FIRE,315,TRAINING,533120,SPECIAL EQUIP MAINT,806, Supplies and Expenses,2013,510,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,210,PLANNING & COMM. DEVELOPMENT,416,TRANS ENGINEERING & MGMT,522950,CNG FUEL,816, Supplies and Expenses,2013,443,0,0,0,0,0,0,0,0,0,0,0
B1,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,651,TRANSIT MAINTENANCE,511490,OVERTIME,,Salaries and Wages,2013,135000,0,0,0,0,0,0,1350,0,0,0,0
B1,IS,01,General Fund,620,HOUSING & ECONOMIC DEVELOPMENT,264,HOUSING,522620,RENT,816, Supplies and Expenses,2013,245530,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,410,LIBRARY,613,ADMIN. AND FACILITIES,522310,OFFICE SUPPLIES / EXPENSE,812, Supplies and Expenses,2013,4600,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,410,LIBRARY,613,ADMIN. AND FACILITIES,522540,ADVERTISING,812, Supplies and Expenses,2013,300,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,410,LIBRARY,613,ADMIN. AND FACILITIES,522900,MEMBERSHIPS AND DUES,812, Supplies and Expenses,2013,10000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,410,LIBRARY,613,ADMIN. AND FACILITIES,522910,VEHICLES - FUELS / LUBRICATION,812, Supplies and Expenses,2013,1000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,410,LIBRARY,613,ADMIN. AND FACILITIES,544010,SPEC DEPT SUPPLIES,812, Supplies and Expenses,2013,1850,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,410,LIBRARY,614,INFORMATION MANAGEMENT,544040,BOOKS/PAMPHLETS,812, Supplies and Expenses,2013,570121,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,500,PUBLIC WORKS,402,ENGINEERING,522320,METERED POSTAGE,808, Supplies and Expenses,2013,1988,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,304,ADMINISTRATIVE SERVICES DIV,566500,RECRUITING,806, Supplies and Expenses,2013,17000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,305,OPERATIONS DIVISION,511650,POLICE CADETS,806,Salaries and Wages,2013,80485,0,0,0,0,0,0,805,0,0,0,0
B1,IS,01,General Fund,300,POLICE,305,OPERATIONS DIVISION,522610,EQUIPMENT RENTAL,806, Supplies and Expenses,2013,8561,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,306,SPECIAL ENFORCEMENT DIV,533160,PHOTO EQUIPMENT MAINTENANCE,806, Supplies and Expenses,2013,1700,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,306,SPECIAL ENFORCEMENT DIV,566140,INVESTIGATION EXPENSE,806, Supplies and Expenses,2013,10000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,307,CRIMINAL INVESTIGATION DIV,566140,INVESTIGATION EXPENSE,806, Supplies and Expenses,2013,43933,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,302,ANIMAL CONTROL UNIT,511490,OVERTIME,806,Salaries and Wages,2013,23017,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,302,ANIMAL CONTROL UNIT,522120,UTILITIES - NATURAL GAS,806, Supplies and Expenses,2013,5500,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,302,ANIMAL CONTROL UNIT,544170,UNIFORM / PROTECTIVE CLOTHING,806, Supplies and Expenses,2013,4300,0,0,0,0,0,0,0,0,0,0,0
B1,IS,30,Pier Fund,300,POLICE,623,HARBOR UNIT,511500,TEMPORARY EMPLOYEES,,Salaries and Wages,2013,101967,0,0,0,0,0,0,1020,0,0,0,0
B1,IS,01,General Fund,310,FIRE,312,FIRE - ADMINISTRATION,511490,OVERTIME,806,Salaries and Wages,2013,235465,0,0,0,0,0,0,529,0,0,0,0
B1,IS,01,General Fund,310,FIRE,313,FIRE SUPPRESSION AND RESCUE,511490,OVERTIME,806,Salaries and Wages,2013,4194800,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,310,FIRE,313,FIRE SUPPRESSION AND RESCUE,544170,UNIFORM / PROTECTIVE CLOTHING,806, Supplies and Expenses,2013,138800,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,310,FIRE,313,FIRE SUPPRESSION AND RESCUE,588070,EDUC & RECREATIONAL EQUIPMENT,806, Supplies and Expenses,2013,8670,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,310,FIRE,314,FIRE PREVENTION,544040,BOOKS / PAMPHLETS,806, Supplies and Expenses,2013,4080,0,0,0,0,0,0,0,0,0,0,0
B1,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,651,TRANSIT MAINTENANCE,511979,MEDICAL EXAMS,,Salaries and Wages,2013,4000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,651,TRANSIT MAINTENANCE,555011,OUTSIDE REPAIRS - BUSES,, Supplies and Expenses,2013,1288140,0,0,0,0,0,0,0,0,0,0,0
B1,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,654,TRANSIT OPERATIONS,511000,PERMANENT EMPLOYEES,,Salaries and Wages,2013,2601475,-87032,0,0,0,0,0,-129590,0,0,0,0
B1,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,655,TRANSIT OPERATIONS,511979,MEDICAL EXAMS,,Salaries and Wages,2013,70000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,620,HOUSING & ECONOMIC DEVELOPMENT,263,ADMINISTRATION & REDEVELOPMENT,522310,OFFICE SUPPLIES / EXPENSE,816, Supplies and Expenses,2013,7000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,652,TRANSIT MAINTENANCE,511490,OVERTIME,,Salaries and Wages,2013,127503,0,0,0,0,0,0,1275,0,0,0,0
B1,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,655,TRANSIT OPERATIONS,511490,OVERTIME,,Salaries and Wages,2013,2800000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,210,PLANNING & COMM. DEVELOPMENT,321,BUILDING AND SAFETY,588090,FURNITURE & FURNISHINGS,816, Supplies and Expenses,2013,4000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,304,ADMINISTRATIVE SERVICES DIV,511000,PERMANENT EMPLOYEES,806,Salaries and Wages,2013,6200131,0,0,0,0,0,0,39755,0,0,0,0
B1,IS,01,General Fund,300,POLICE,304,ADMINISTRATIVE SERVICES DIV,511490,OVERTIME,806,Salaries and Wages,2013,119876,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,304,ADMINISTRATIVE SERVICES DIV,522110,UTIL - LIGHT / POWER,806, Supplies and Expenses,2013,9513,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,304,ADMINISTRATIVE SERVICES DIV,522160,TRANSFER STATION FEE,806, Supplies and Expenses,2013,1136,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,304,ADMINISTRATIVE SERVICES DIV,522310,OFFICE SUPPLIES / EXPENSE,806, Supplies and Expenses,2013,188811,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,304,ADMINISTRATIVE SERVICES DIV,522320,METERED POSTAGE,806, Supplies and Expenses,2013,18000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,304,ADMINISTRATIVE SERVICES DIV,533120,SPECIAL EQUIP MAINT,806, Supplies and Expenses,2013,7140,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,304,ADMINISTRATIVE SERVICES DIV,533210,BLDG OPER / CUST SUPPLIES,806, Supplies and Expenses,2013,11220,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,304,ADMINISTRATIVE SERVICES DIV,533220,BLDG / STRUCTURE MAINTENANCE,806, Supplies and Expenses,2013,5020,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,304,ADMINISTRATIVE SERVICES DIV,544030,BADGE / AWARD / NAME PLA,806, Supplies and Expenses,2013,15300,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,304,ADMINISTRATIVE SERVICES DIV,544120,PERIODICALS,806, Supplies and Expenses,2013,1594,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,305,OPERATIONS DIVISION,511500,TEMPORARY EMPLOYEES,806,Salaries and Wages,2013,32842,0,0,0,0,0,0,328,0,0,0,0
B1,IS,01,General Fund,300,POLICE,305,OPERATIONS DIVISION,544110,PRINTED FORMS,806, Supplies and Expenses,2013,3001,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,306,SPECIAL ENFORCEMENT DIV,511000,PERMANENT EMPLOYEES,806,Salaries and Wages,2013,8356901,0,0,0,0,0,0,29851,0,0,0,0
B1,IS,01,General Fund,300,POLICE,306,SPECIAL ENFORCEMENT DIV,511650,POLICE CADETS,806,Salaries and Wages,2013,41238,0,0,0,0,0,0,412,0,0,0,0
B1,IS,01,General Fund,300,POLICE,306,SPECIAL ENFORCEMENT DIV,522820,CONFERENCES/MEETINGS/TRAVEL,806, Supplies and Expenses,2013,2000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,307,CRIMINAL INVESTIGATION DIV,544110,PRINTED FORMS,806, Supplies and Expenses,2013,3000,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,302,ANIMAL CONTROL UNIT,544080,LICENSE TAGS / STICKERS,806, Supplies and Expenses,2013,1122,0,0,0,0,0,0,0,0,0,0,0
B1,IS,01,General Fund,300,POLICE,302,ANIMAL CONTROL UNIT,544390,OTHER COSTS,806, Supplies and Expenses,2013,700,0,0,0,0,0,0,0,0,0,0,0
B1,IS,30,Pier Fund,300,POLICE,623,HARBOR UNIT,511490,OVERTIME,,Salaries and Wages,2013,71869,0,0,0,0,0,0,0,0,0,0,0
B1,IS,30,Pier Fund,300,POLICE,623,HARBOR UNIT,522910,VEHICLES - FUELS / LUBRICATION,, Supplies and Expenses,2013,8854,0,0,0,0,0,0,0,0,0,0,0
